UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days
U117486,1.0,1.0,129,PR100045,ANDROID,PR100045,1.0,0.0
U117487,1.0,1.0,94,PR100859,ANDROID,PR100859,3.0,0.0
U117488,1.0,1.0,156,PR100610,ANDROID,PR100610,1.0,0.0
U117490,1.0,2.0,108,PR103233,WINDOWS,PR103233,1.0,9.0
U117491,1.0,2.0,656,PR100772,WINDOWS,PR100772,0.0,3.0
U117492,1.0,1.0,387,PR100080,WINDOWS,PR100080,1.0,2.0
U117493,1.0,1.0,254,PR100910,ANDROID,PR100910,1.0,0.0
U117494,1.0,3.0,82,PR100403,WINDOWS,PR100403,1.0,0.0
U117495,1.0,3.0,443,PR101751,WINDOWS,PR101751,2.0,51.0
U117496,2.0,2.0,131,PR100903,WINDOWS,PR100903,8.0,101.0
U117497,1.0,2.0,47,PR100166,MAC OS X,PR100166,0.0,1.0
U117498,1.0,1.0,690,Product101,WINDOWS,Product101,0.0,6.0
U117499,1.0,7.0,69,PR100017,ANDROID,PR100017,5.0,8.0
U117500,2.0,3.0,80,PR100612,ANDROID,PR100612,2.0,0.0
U117501,1.0,2.0,124,PR100145,LINUX,PR100145,1.0,2.0
U117502,1.0,2.0,259,PR100102,WINDOWS,PR100102,4.0,5.0
U117503,1.0,2.0,307,PR100250,WINDOWS,PR100250,3.0,5.0
U117504,2.0,1.0,252,PR100181,ANDROID,PR100181,1.0,3.0
U117505,2.0,2.0,56,PR100348,WINDOWS,PR100348,1.0,35.0
U117506,1.0,2.0,358,Product101,WINDOWS,Product101,0.0,1.0
U117507,1.0,1.0,844,PR100333,WINDOWS,PR100333,1.0,6.0
U117508,2.0,7.0,121,PR100166,MAC OS X,PR100166,14.0,72.0
U117509,0.0,7.0,416,PR100906,ANDROID,PR100906,0.0,0.0
U117510,1.0,3.0,563,PR100028,WINDOWS,PR100028,4.0,4.0
U117511,1.0,1.0,259,PR101293,WINDOWS,PR101293,1.0,0.0
U117512,1.0,1.0,369,Product101,ANDROID,Product101,0.0,0.0
U117513,2.0,9.0,440,PR100102,WINDOWS,PR100102,4.0,8.0
U117514,1.0,1.0,155,PR100312,ANDROID,PR100312,1.0,0.0
U117515,1.0,4.0,357,PR100156,WINDOWS,PR100156,1.0,0.0
U117516,0.0,0.0,558,Product101,WINDOWS,PR100481,0.0,0.0
U117517,1.0,2.0,111,PR101772,WINDOWS,PR101772,0.0,1.0
U117519,1.0,2.0,697,PR100621,WINDOWS,PR100621,1.0,0.0
U117520,1.0,4.0,460,PR100238,WINDOWS,PR100238,1.0,1.0
U117521,1.0,1.0,307,PR100268,ANDROID,PR100268,1.0,1.0
U117522,1.0,2.0,693,PR100417,WINDOWS,PR100417,2.0,2.0
U117523,1.0,1.0,295,Product101,WINDOWS,Product101,0.0,2.0
U117524,0.0,1.0,85,PR101041,MAC OS X,PR101041,0.0,0.0
U117525,1.0,2.0,94,PR100859,ANDROID,PR100859,6.0,1.0
U117526,1.0,1.0,1892,PR101399,WINDOWS,PR101399,1.0,1.0
U117527,1.0,2.0,414,PR100252,WINDOWS,PR100252,0.0,19.0
U117528,1.0,1.0,60,PR101148,ANDROID,PR101148,1.0,0.0
U117529,1.0,3.0,294,PR100166,WINDOWS,PR100166,2.0,3.0
U117530,1.0,2.0,271,PR100202,WINDOWS,PR100202,2.0,0.0
U117531,2.0,3.0,94,PR100859,['ANDROID' 'WINDOWS'],PR100859,3.0,0.0
U117532,0.0,1.0,131,Product101,ANDROID,PR100920,0.0,0.0
U117533,1.0,1.0,56,Product101,WINDOWS,PR100119,0.0,2.0
U117535,1.0,2.0,162,PR101777,MAC OS X,PR101777,1.0,0.0
U117536,1.0,1.0,115,PR100286,WINDOWS,PR100286,1.0,1.0
U117537,1.0,1.0,76,PR100017,ANDROID,PR100017,1.0,0.0
U117538,1.0,4.0,167,PR100988,ANDROID,PR100988,1.0,7.0
U117539,1.0,1.0,828,PR101044,LINUX,PR101044,2.0,3.0
U117540,1.0,1.0,284,PR100133,WINDOWS,PR100133,1.0,3.0
U117541,2.0,1.0,63,PR100102,ANDROID,PR100102,2.0,0.0
U117542,1.0,3.0,61,PR100509,ANDROID,PR100509,4.0,6.0
U117543,1.0,1.0,294,Product101,WINDOWS,Product101,0.0,4.0
U117544,2.0,6.0,341,PR101384,WINDOWS,PR101384,12.0,49.0
U117545,1.0,2.0,529,PR100015,WINDOWS,PR100015,1.0,1.0
U117546,0.0,0.0,119,Product101,WINDOWS,PR100562,0.0,0.0
U117547,0.0,2.0,110,Product101,WINDOWS,Product101,0.0,0.0
U117548,0.0,1.0,84,PR102072,ANDROID,PR102072,0.0,0.0
U117549,1.0,1.0,544,PR101314,WINDOWS,PR101314,1.0,8.0
U117550,2.0,3.0,807,PR100226,WINDOWS,PR100226,2.0,0.0
U117551,1.0,2.0,181,PR100153,WINDOWS,PR100153,1.0,0.0
U117552,1.0,1.0,833,Product101,WINDOWS,Product101,0.0,0.0
U117553,2.0,7.0,1323,PR100760,WINDOWS,PR100760,2.0,36.0
U117554,1.0,3.0,53,PR100390,MAC OS X,PR100390,2.0,2.0
U117556,1.0,1.0,100,PR100885,WINDOWS,PR100885,1.0,0.0
U117557,2.0,2.0,60,PR100118,WINDOWS,PR100118,2.0,0.0
U117558,1.0,1.0,48,PR100850,WINDOWS,PR100850,1.0,0.0
U117559,1.0,1.0,86,PR100102,WINDOWS,PR100102,2.0,13.0
U117560,2.0,5.0,467,PR100081,WINDOWS,PR100081,2.0,2.0
U117561,1.0,1.0,274,Product101,WINDOWS,Product101,0.0,0.0
U117562,2.0,4.0,137,PR101063,WINDOWS,PR101063,2.0,4.0
U117563,1.0,2.0,503,Product101,WINDOWS,PR100219,0.0,3.0
U117564,1.0,1.0,1805,PR100193,WINDOWS,PR100193,1.0,0.0
U117565,2.0,17.0,193,PR100997,WINDOWS,PR100997,8.0,27.0
U117566,1.0,1.0,621,PR100504,WINDOWS,PR100504,1.0,2.0
U117567,1.0,0.0,170,Product101,ANDROID,Product101,1.0,0.0
U117568,1.0,2.0,71,PR100106,ANDROID,PR100106,1.0,0.0
U117569,1.0,1.0,1351,Product101,MAC OS X,PR100773,0.0,2.0
U117570,1.0,1.0,121,PR100369,ANDROID,PR100369,1.0,0.0
U117571,1.0,1.0,777,PR100771,ANDROID,PR100771,1.0,0.0
U117572,2.0,2.0,127,PR102381,WINDOWS,PR102381,1.0,3.0
U117573,2.0,4.0,1095,PR100192,WINDOWS,PR100192,2.0,0.0
U117574,2.0,1.0,177,PR100018,WINDOWS,PR100018,3.0,1.0
U117575,0.0,0.0,53,Product101,ANDROID,Product101,0.0,0.0
U117576,1.0,1.0,58,Product101,WINDOWS,Product101,0.0,1.0
U117577,0.0,1.0,106,PR100053,WINDOWS,PR100053,0.0,0.0
U117578,0.0,2.0,1444,PR100102,ANDROID,PR100102,0.0,0.0
U117579,1.0,3.0,83,PR100219,ANDROID,PR100219,4.0,0.0
U117580,1.0,2.0,101,PR101505,WINDOWS,PR101505,0.0,1.0
U117581,1.0,1.0,74,PR100945,ANDROID,PR100945,1.0,0.0
U117582,1.0,3.0,110,PR100654,WINDOWS,PR100654,0.0,1.0
U117583,1.0,1.0,78,PR100073,ANDROID,PR100073,1.0,0.0
U117584,2.0,3.0,103,PR100390,WINDOWS,PR100390,3.0,5.0
U117585,1.0,1.0,85,PR100036,WINDOWS,PR100036,1.0,0.0
U117586,1.0,3.0,80,PR101923,WINDOWS,PR101923,1.0,2.0
U117587,1.0,1.0,97,PR100010,ANDROID,PR100010,1.0,0.0
U117588,1.0,5.0,647,PR100267,LINUX,PR100267,2.0,4.0
U117589,1.0,1.0,159,Product101,WINDOWS,Product101,0.0,1.0
U117590,1.0,0.0,210,Product101,WINDOWS,Product101,0.0,0.0
U117591,1.0,4.0,276,PR100436,WINDOWS,PR100436,1.0,1.0
U117592,1.0,1.0,1500,Product101,ANDROID,Product101,0.0,1.0
U117593,1.0,3.0,130,PR100133,WINDOWS,PR100133,1.0,3.0
U117594,1.0,1.0,1439,Product101,WINDOWS,Product101,0.0,1.0
U117595,1.0,1.0,50,PR100257,WINDOWS,PR100257,1.0,1.0
U117596,1.0,2.0,990,PR100017,WINDOWS,PR100017,2.0,6.0
U117597,1.0,6.0,51,PR100498,WINDOWS,PR100498,1.0,0.0
U117598,1.0,1.0,88,PR100279,ANDROID,PR100279,1.0,0.0
U117600,0.0,1.0,45,Product101,WINDOWS,Product101,0.0,0.0
U117601,1.0,3.0,1452,PR100390,WINDOWS,PR100390,3.0,4.0
U117602,1.0,1.0,53,PR100010,ANDROID,PR100010,1.0,0.0
U117603,1.0,1.0,56,PR100020,WINDOWS,PR100020,1.0,1.0
U117604,0.0,1.0,45,PR100070,ANDROID,PR100070,0.0,0.0
U117605,1.0,3.0,2021,PR100096,ANDROID,PR100096,1.0,0.0
U117608,1.0,3.0,754,PR100147,WINDOWS,PR100147,1.0,0.0
U117609,1.0,3.0,143,PR100027,WINDOWS,PR100027,1.0,1.0
U117610,1.0,1.0,1080,PR100674,ANDROID,PR100674,1.0,0.0
U117611,1.0,1.0,83,PR102531,ANDROID,PR102531,1.0,0.0
U117612,1.0,1.0,90,PR100020,ANDROID,PR100020,1.0,0.0
U117613,0.0,2.0,56,PR100946,WINDOWS,PR100946,0.0,0.0
U117614,1.0,2.0,163,PR100073,ANDROID,PR100073,1.0,1.0
U117615,1.0,2.0,391,PR100269,WINDOWS,PR100269,0.0,2.0
U117617,2.0,2.0,147,PR100263,WINDOWS,PR100263,2.0,0.0
U117618,2.0,2.0,608,PR100369,ANDROID,PR100369,2.0,0.0
U117619,1.0,1.0,465,Product101,WINDOWS,PR100066,0.0,2.0
U117620,1.0,0.0,1532,Product101,WINDOWS,Product101,0.0,0.0
U117621,1.0,1.0,579,PR100037,WINDOWS,PR100037,1.0,0.0
U117622,1.0,3.0,96,PR100085,WINDOWS,PR100085,2.0,1.0
U117623,1.0,2.0,221,PR100226,WINDOWS,PR100226,1.0,3.0
U117624,0.0,0.0,53,Product101,MAC OS X,PR101037,0.0,0.0
U117625,1.0,2.0,45,Product101,WINDOWS,Product101,0.0,6.0
U117626,2.0,2.0,68,PR100850,ANDROID,PR100850,4.0,2.0
U117627,0.0,0.0,1477,Product101,ANDROID,PR100369,0.0,0.0
U117628,1.0,1.0,72,PR100772,WINDOWS,PR100772,1.0,6.0
U117629,1.0,1.0,307,PR100281,ANDROID,PR100281,2.0,0.0
U117630,1.0,1.0,384,PR100126,MAC OS X,PR100126,1.0,0.0
U117631,1.0,1.0,328,PR101837,WINDOWS,PR101837,1.0,4.0
U117632,1.0,2.0,660,PR100041,WINDOWS,PR100041,2.0,0.0
U117633,1.0,1.0,94,PR100859,IOS,PR100859,2.0,0.0
U117634,1.0,1.0,234,Product101,ANDROID,Product101,0.0,0.0
U117635,1.0,1.0,688,PR101111,ANDROID,PR101111,1.0,0.0
U117636,1.0,1.0,94,PR100859,ANDROID,PR100859,1.0,0.0
U117637,1.0,2.0,248,PR100268,WINDOWS,PR100268,1.0,1.0
U117638,1.0,2.0,368,PR102375,WINDOWS,PR102375,1.0,0.0
U117639,2.0,2.0,1623,PR100178,WINDOWS,PR100178,1.0,11.0
U117640,1.0,3.0,80,PR100145,WINDOWS,PR100145,4.0,2.0
U117641,2.0,1.0,54,PR100036,WINDOWS,PR100036,2.0,1.0
U117642,0.0,1.0,94,PR100301,WINDOWS,PR100301,0.0,0.0
U117643,2.0,4.0,71,PR100010,ANDROID,PR100010,2.0,0.0
U117644,2.0,7.0,214,PR101291,WINDOWS,PR101291,1.0,4.0
U117645,0.0,1.0,53,Product101,ANDROID,Product101,0.0,0.0
U117646,1.0,1.0,113,PR100102,ANDROID,PR100102,1.0,0.0
U117647,1.0,3.0,448,PR102214,WINDOWS,PR102214,2.0,6.0
U117648,1.0,1.0,88,PR101293,WINDOWS,PR101293,2.0,1.0
U117649,1.0,1.0,226,PR101715,ANDROID,PR101715,1.0,1.0
U117650,1.0,3.0,101,PR100015,ANDROID,PR100015,4.0,0.0
U117651,0.0,1.0,679,PR100138,ANDROID,PR100138,0.0,0.0
U117652,0.0,0.0,77,Product101,ANDROID,PR100102,0.0,0.0
U117653,1.0,1.0,158,PR100891,ANDROID,PR100891,1.0,0.0
U117655,1.0,1.0,149,PR100128,WINDOWS,PR100128,1.0,0.0
U117657,1.0,1.0,748,PR100414,WINDOWS,PR100414,1.0,2.0
U117658,1.0,1.0,343,PR100017,WINDOWS,PR100017,1.0,1.0
U117659,1.0,3.0,53,PR107544,ANDROID,PR107544,4.0,12.0
U117660,2.0,1.0,509,PR100612,ANDROID,PR100612,2.0,0.0
U117661,1.0,1.0,1286,PR100417,WINDOWS,PR100417,1.0,1.0
U117662,1.0,2.0,1366,PR100793,WINDOWS,PR100793,0.0,5.0
U117663,1.0,3.0,144,PR100017,WINDOWS,PR100017,3.0,5.0
U117664,0.0,1.0,51,PR100224,WINDOWS,PR100224,0.0,0.0
U117665,1.0,2.0,125,PR100161,WINDOWS,PR100161,1.0,3.0
U117666,1.0,1.0,62,PR100579,WINDOWS,PR100579,1.0,0.0
U117667,1.0,1.0,46,PR100401,ANDROID,PR100401,1.0,0.0
U117668,1.0,1.0,352,PR100102,ANDROID,PR100102,1.0,30.0
U117669,1.0,1.0,155,Product101,ANDROID,Product101,0.0,2.0
U117670,2.0,15.0,588,PR100872,WINDOWS,PR100872,21.0,30.0
U117671,1.0,1.0,654,PR100063,ANDROID,PR100063,1.0,0.0
U117672,1.0,2.0,552,PR100121,WINDOWS,PR100121,0.0,1.0
U117673,1.0,1.0,223,Product101,WINDOWS,Product101,0.0,1.0
U117674,1.0,2.0,1136,PR100561,ANDROID,PR100561,1.0,0.0
U117675,2.0,1.0,68,PR100061,WINDOWS,PR100061,1.0,9.0
U117676,2.0,3.0,1451,PR100015,WINDOWS,PR100015,2.0,11.0
U117677,1.0,1.0,101,Product101,WINDOWS,Product101,0.0,1.0
U117678,1.0,1.0,48,PR100073,ANDROID,PR100073,1.0,0.0
U117679,1.0,1.0,179,PR100244,MAC OS X,PR100244,1.0,0.0
U117680,1.0,6.0,57,PR100241,ANDROID,PR100241,10.0,1.0
U117681,1.0,2.0,117,PR100028,WINDOWS,PR100028,0.0,1.0
U117682,1.0,1.0,124,PR100567,ANDROID,PR100567,1.0,0.0
U117683,1.0,2.0,130,PR100060,WINDOWS,PR100060,1.0,3.0
U117684,0.0,0.0,188,Product101,ANDROID,Product101,0.0,0.0
U117685,1.0,2.0,160,PR100043,WINDOWS,PR100043,1.0,2.0
U117686,2.0,5.0,1145,PR100047,LINUX,PR100047,4.0,1.0
U117687,2.0,5.0,444,PR100070,WINDOWS,PR100070,3.0,8.0
U117688,2.0,3.0,396,PR100405,LINUX,PR100405,2.0,2.0
U117689,1.0,1.0,74,PR100683,ANDROID,PR100683,1.0,0.0
U117690,1.0,2.0,80,PR100428,WINDOWS,PR100428,1.0,1.0
U117691,2.0,1.0,165,PR100086,WINDOWS,PR100086,0.0,3.0
U117692,1.0,5.0,110,PR100153,WINDOWS,PR100153,1.0,1.0
U117693,1.0,3.0,166,PR100363,WINDOWS,PR100363,5.0,3.0
U117694,1.0,2.0,760,PR101280,WINDOWS,PR101280,0.0,6.0
U117695,1.0,1.0,297,PR100612,ANDROID,PR100612,2.0,0.0
U117696,1.0,1.0,44,PR100040,ANDROID,PR100040,2.0,1.0
U117697,1.0,1.0,87,PR100145,WINDOWS,PR100145,2.0,0.0
U117698,2.0,1.0,49,PR100660,WINDOWS,PR100660,1.0,10.0
U117699,1.0,3.0,83,PR100010,ANDROID,PR100010,1.0,0.0
U117700,1.0,1.0,461,PR100177,WINDOWS,PR100177,1.0,2.0
U117701,1.0,4.0,229,PR101692,WINDOWS,PR101692,0.0,1.0
U117702,1.0,1.0,62,PR100015,WINDOWS,PR100015,1.0,0.0
U117703,0.0,1.0,81,PR100071,MAC OS X,PR100071,0.0,0.0
U117704,1.0,3.0,1170,PR100461,WINDOWS,PR100461,6.0,5.0
U117706,1.0,4.0,73,PR100200,WINDOWS,PR100200,5.0,1.0
U117707,0.0,0.0,215,Product101,UBUNTU,PR100296,0.0,0.0
U117708,1.0,1.0,44,PR100762,WINDOWS,PR100762,1.0,0.0
U117709,1.0,1.0,84,PR100840,WINDOWS,PR100840,1.0,0.0
U117710,1.0,2.0,87,Product101,WINDOWS,Product101,0.0,2.0
U117711,1.0,1.0,73,PR103445,WINDOWS,PR103445,1.0,1.0
U117712,1.0,3.0,72,PR100010,WINDOWS,PR100010,1.0,0.0
U117713,1.0,2.0,153,PR100010,ANDROID,PR100010,1.0,0.0
U117714,1.0,1.0,87,Product101,WINDOWS,Product101,0.0,0.0
U117715,1.0,1.0,74,PR100017,ANDROID,PR100017,1.0,0.0
U117716,2.0,2.0,821,PR100369,ANDROID,PR100369,2.0,1.0
U117717,1.0,1.0,235,PR100694,WINDOWS,PR100694,2.0,0.0
U117718,1.0,4.0,80,PR100145,WINDOWS,PR100145,4.0,1.0
U117719,2.0,3.0,360,PR100010,ANDROID,PR100010,2.0,1.0
U117720,1.0,1.0,87,PR100428,WINDOWS,PR100428,1.0,0.0
U117721,1.0,1.0,192,PR100192,ANDROID,PR100192,1.0,0.0
U117722,1.0,1.0,287,Product101,WINDOWS,Product101,0.0,2.0
U117723,2.0,2.0,536,PR100417,WINDOWS,PR100417,0.0,2.0
U117724,1.0,1.0,680,PR100424,MAC OS X,PR100424,1.0,0.0
U117725,1.0,1.0,1248,PR100901,WINDOWS,PR100901,1.0,0.0
U117726,1.0,1.0,80,PR100145,WINDOWS,PR100145,1.0,0.0
U117727,1.0,1.0,176,PR100010,ANDROID,PR100010,1.0,0.0
U117728,1.0,6.0,858,PR100906,WINDOWS,PR100906,1.0,0.0
U117730,1.0,1.0,73,PR100010,WINDOWS,PR100010,1.0,0.0
U117731,1.0,0.0,95,Product101,WINDOWS,Product101,1.0,0.0
U117733,1.0,1.0,85,PR100612,ANDROID,PR100612,1.0,2.0
U117734,0.0,3.0,526,PR100348,LINUX,PR100348,0.0,0.0
U117735,1.0,1.0,267,PR100073,ANDROID,PR100073,3.0,0.0
U117736,1.0,1.0,87,PR100428,WINDOWS,PR100428,1.0,1.0
U117737,2.0,5.0,1596,PR101154,WINDOWS,PR101154,3.0,0.0
U117738,0.0,2.0,115,PR100248,WINDOWS,PR100248,0.0,0.0
U117739,1.0,1.0,80,Product101,WINDOWS,Product101,0.0,3.0
U117740,0.0,1.0,338,PR100050,WINDOWS,PR100050,0.0,0.0
U117741,1.0,1.0,80,PR100428,WINDOWS,PR100428,1.0,0.0
U117742,1.0,0.0,80,Product101,WINDOWS,Product101,0.0,1.0
U117743,2.0,3.0,47,PR100166,WINDOWS,PR100166,3.0,18.0
U117744,2.0,2.0,244,PR100147,WINDOWS,PR100147,2.0,0.0
U117745,2.0,1.0,284,PR100431,ANDROID,PR100431,4.0,0.0
U117746,2.0,3.0,577,PR100139,WINDOWS,PR100139,1.0,2.0
U117747,1.0,1.0,80,PR100428,WINDOWS,PR100428,1.0,0.0
U117748,1.0,1.0,80,Product101,WINDOWS,Product101,0.0,1.0
U117749,1.0,2.0,80,PR100850,WINDOWS,PR100850,4.0,0.0
U117750,2.0,1.0,54,PR100428,WINDOWS,PR100428,2.0,2.0
U117751,1.0,2.0,102,PR100486,WINDOWS,PR100486,0.0,1.0
U117752,1.0,2.0,102,PR100428,WINDOWS,PR100428,2.0,0.0
U117753,1.0,1.0,80,PR100428,WINDOWS,PR100428,1.0,1.0
U117754,1.0,1.0,184,PR100010,ANDROID,PR100010,1.0,0.0
U117755,1.0,1.0,46,PR100003,WINDOWS,PR100003,1.0,0.0
U117756,1.0,1.0,831,PR100430,ANDROID,PR100430,1.0,0.0
U117757,2.0,4.0,233,PR100017,WINDOWS,PR100017,5.0,9.0
U117759,2.0,2.0,80,PR100428,WINDOWS,PR100428,2.0,4.0
U117760,0.0,0.0,80,Product101,WINDOWS,PR100428,0.0,0.0
U117761,1.0,1.0,76,Product101,ANDROID,Product101,0.0,1.0
U117762,1.0,1.0,75,PR100281,WINDOWS,PR100281,1.0,52.0
U117763,1.0,1.0,122,Product101,LINUX,Product101,0.0,1.0
U117764,1.0,1.0,87,Product101,WINDOWS,Product101,0.0,1.0
U117765,1.0,9.0,603,PR100444,WINDOWS,PR100444,1.0,1.0
U117766,1.0,2.0,46,PR100073,ANDROID,PR100073,1.0,1.0
U117767,1.0,5.0,255,PR100017,MAC OS X,PR100017,1.0,0.0
U117768,2.0,1.0,47,PR100080,WINDOWS,PR100080,2.0,4.0
U117769,1.0,1.0,88,PR100587,ANDROID,PR100587,1.0,0.0
U117770,1.0,1.0,87,PR100631,LINUX,PR100631,1.0,2.0
U117771,1.0,1.0,264,Product101,WINDOWS,Product101,0.0,2.0
U117772,1.0,1.0,914,PR100339,WINDOWS,PR100339,1.0,0.0
U117773,0.0,0.0,107,Product101,ANDROID,PR100102,0.0,0.0
U117774,2.0,1.0,1068,PR100064,ANDROID,PR100064,3.0,0.0
U117775,2.0,1.0,107,PR101042,MAC OS X,PR101042,1.0,29.0
U117776,2.0,2.0,375,PR100327,ANDROID,PR100327,3.0,0.0
U117778,1.0,1.0,373,PR100102,WINDOWS,PR100102,1.0,6.0
U117779,1.0,2.0,812,PR100166,['MAC OS X' 'WINDOWS'],PR100166,1.0,4.0
U117780,1.0,3.0,740,PR100369,['ANDROID' 'WINDOWS'],PR100369,1.0,0.0
U117781,1.0,11.0,299,PR100941,WINDOWS,PR100941,1.0,0.0
U117782,1.0,1.0,150,Product101,MAC OS X,PR100146,0.0,1.0
U117783,1.0,1.0,53,PR100017,ANDROID,PR100017,1.0,1.0
U117784,1.0,1.0,334,PR101047,WINDOWS,PR101047,2.0,1.0
U117785,2.0,12.0,256,PR100072,WINDOWS,PR100072,11.0,11.0
U117786,0.0,0.0,129,Product101,ANDROID,Product101,0.0,0.0
U117787,1.0,3.0,893,PR100266,['ANDROID' 'WINDOWS'],PR100266,2.0,0.0
U117789,1.0,10.0,62,PR100673,IOS,PR100673,2.0,1.0
U117790,2.0,7.0,50,PR101053,WINDOWS,PR101053,15.0,3.0
U117791,1.0,3.0,74,PR100406,WINDOWS,PR100406,2.0,0.0
U117792,1.0,3.0,285,PR100204,WINDOWS,PR100204,1.0,5.0
U117793,1.0,3.0,309,PR100221,WINDOWS,PR100221,2.0,0.0
U117794,1.0,1.0,341,Product101,ANDROID,Product101,0.0,3.0
U117795,1.0,1.0,88,PR100099,WINDOWS,PR100099,1.0,0.0
U117796,1.0,2.0,508,PR100275,ANDROID,PR100275,4.0,6.0
U117797,1.0,6.0,551,PR100258,WINDOWS,PR100258,1.0,0.0
U117798,1.0,1.0,885,PR100010,IOS,PR100010,1.0,0.0
U117799,2.0,2.0,293,PR100073,ANDROID,PR100073,2.0,0.0
U117800,0.0,1.0,1102,PR100060,MAC OS X,PR100060,0.0,0.0
U117801,1.0,1.0,183,PR100378,MAC OS X,PR100378,1.0,1.0
U117802,1.0,1.0,616,PR100909,ANDROID,PR100909,1.0,0.0
U117803,1.0,4.0,373,PR100010,ANDROID,PR100010,1.0,1.0
U117804,0.0,1.0,599,Product101,MAC OS X,Product101,0.0,0.0
U117805,0.0,1.0,139,Product101,MAC OS X,PR100257,0.0,0.0
U117806,2.0,2.0,51,PR100010,ANDROID,PR100010,2.0,1.0
U117807,2.0,3.0,1069,PR100219,ANDROID,PR100219,2.0,25.0
U117808,1.0,1.0,105,PR100073,ANDROID,PR100073,2.0,3.0
U117809,0.0,3.0,638,PR100390,WINDOWS,PR100390,0.0,0.0
U117810,1.0,1.0,87,PR100014,WINDOWS,PR100014,1.0,1.0
U117812,1.0,0.0,416,Product101,ANDROID,Product101,1.0,0.0
U117813,2.0,1.0,439,PR100199,LINUX,PR100199,1.0,4.0
U117814,1.0,1.0,48,Product101,WINDOWS,Product101,0.0,2.0
U117815,2.0,2.0,134,PR101181,ANDROID,PR101181,2.0,1.0
U117816,1.0,1.0,137,PR100374,WINDOWS,PR100374,1.0,1.0
U117817,1.0,1.0,69,PR101641,ANDROID,PR101641,1.0,0.0
U117818,0.0,5.0,53,PR100017,ANDROID,PR100017,0.0,0.0
U117819,1.0,1.0,1141,PR100771,MAC OS X,PR100771,1.0,0.0
U117820,1.0,1.0,45,PR100819,MAC OS X,PR100819,2.0,5.0
U117821,1.0,5.0,102,PR100768,ANDROID,PR100768,2.0,0.0
U117822,2.0,1.0,52,PR100073,ANDROID,PR100073,2.0,0.0
U117823,1.0,1.0,197,PR100392,WINDOWS,PR100392,1.0,3.0
U117824,1.0,1.0,225,PR100386,WINDOWS,PR100386,1.0,4.0
U117825,1.0,2.0,221,PR100017,WINDOWS,PR100017,1.0,2.0
U117826,2.0,9.0,185,PR100050,WINDOWS,PR100050,1.0,68.0
U117827,0.0,0.0,857,Product101,ANDROID,Product101,0.0,0.0
U117828,2.0,2.0,1764,PR100006,MAC OS X,PR100006,5.0,20.0
U117829,1.0,1.0,61,PR100050,WINDOWS,PR100050,3.0,1.0
U117830,2.0,1.0,66,PR100036,WINDOWS,PR100036,1.0,18.0
U117831,1.0,2.0,379,PR100285,MAC OS X,PR100285,3.0,0.0
U117832,2.0,1.0,124,PR100102,ANDROID,PR100102,2.0,13.0
U117833,2.0,11.0,257,PR100390,WINDOWS,PR100390,5.0,8.0
U117834,1.0,1.0,1884,PR100135,WINDOWS,PR100135,1.0,2.0
U117835,1.0,1.0,316,PR100197,WINDOWS,PR100197,1.0,0.0
U117836,1.0,3.0,611,PR100017,IOS,PR100017,1.0,0.0
U117837,1.0,1.0,48,PR100359,WINDOWS,PR100359,1.0,1.0
U117838,1.0,1.0,199,PR100176,WINDOWS,PR100176,1.0,4.0
U117839,1.0,2.0,45,PR100073,ANDROID,PR100073,5.0,11.0
U117840,1.0,1.0,101,PR100017,ANDROID,PR100017,1.0,0.0
U117841,1.0,1.0,172,PR100613,WINDOWS,PR100613,1.0,0.0
U117842,1.0,3.0,119,PR100000,WINDOWS,PR100000,1.0,1.0
U117844,2.0,2.0,162,PR102030,WINDOWS,PR102030,1.0,2.0
U117846,1.0,12.0,916,PR100630,WINDOWS,PR100630,0.0,5.0
U117847,1.0,1.0,603,Product101,WINDOWS,Product101,0.0,2.0
U117848,0.0,2.0,65,PR103406,ANDROID,PR103406,0.0,0.0
U117849,1.0,1.0,87,Product101,UBUNTU,Product101,0.0,0.0
U117850,1.0,2.0,63,PR100244,WINDOWS,PR100244,4.0,1.0
U117851,1.0,1.0,254,PR100017,ANDROID,PR100017,1.0,2.0
U117852,1.0,1.0,544,PR100166,IOS,PR100166,1.0,0.0
U117853,1.0,2.0,48,PR100030,MAC OS X,PR100030,0.0,2.0
U117854,1.0,1.0,1152,PR100200,ANDROID,PR100200,1.0,0.0
U117855,1.0,1.0,309,PR100274,WINDOWS,PR100274,1.0,1.0
U117856,2.0,5.0,171,PR100612,WINDOWS,PR100612,2.0,1.0
U117857,1.0,2.0,203,PR100017,ANDROID,PR100017,1.0,0.0
U117858,1.0,1.0,552,PR100661,WINDOWS,PR100661,1.0,4.0
U117859,1.0,6.0,79,PR102474,ANDROID,PR102474,8.0,27.0
U117860,2.0,8.0,122,PR101494,WINDOWS,PR101494,8.0,3.0
U117861,1.0,1.0,672,Product101,ANDROID,PR100616,0.0,2.0
U117862,1.0,1.0,56,PR100073,ANDROID,PR100073,1.0,0.0
U117863,1.0,2.0,392,PR102519,ANDROID,PR102519,1.0,0.0
U117864,2.0,6.0,49,PR100081,WINDOWS,PR100081,1.0,10.0
